network,station id,start_date,end_date, lat,lon,elev,element,state,county,basin,site_name,site_info_link,cdbs_id,shef_id,gmt_offset,
snotel,693,1979-10-01,2100-01-01,  48.30,-113.33,   5930,Snow Water Equivalent,MT,Pondera,Two Medicine,PIKE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=693,13A26S  ,PICM8,8.0,
snotel,696,1979-10-01,2100-01-01,  45.42,-110.09,   8830,Snow Water Equivalent,MT,Sweet Grass,Upper Yellowstone,PLACER BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=696,10D24S  ,PLCM8,8.0,
snotel,932,1998-07-21,2100-01-01,  48.13,-115.62,   5100,Snow Water Equivalent,MT,Lincoln,Upper Kootenai,POORMAN CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=932,15A12S  ,PMNM8,8.0,
snotel,700,1978-10-01,2100-01-01,  46.11,-110.47,   6500,Snow Water Equivalent,MT,Park,Shields,PORCUPINE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=700,10C03S  ,PRPM8,8.0,
snotel,722,1978-10-01,2100-01-01,  46.36,-112.26,   8000,Snow Water Equivalent,MT,Jefferson,Boulder,ROCKER PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=722,12C11S  ,RKPM8,8.0,
snotel,917,1996-06-11,2100-01-01,  48.17,-109.65,   4700,Snow Water Equivalent,MT,Hill,Middle Milk,ROCKY BOY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=917,09A01S  ,ROCM8,8.0,
snotel,725,1980-10-01,2100-01-01,  46.09,-110.43,   8100,Snow Water Equivalent,MT,Park,Shields,S FORK SHIELDS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=725,10C08S  ,SFSM8,8.0,
snotel,929,1999-09-30,2100-01-01,  45.87,-110.93,   6550,Snow Water Equivalent,MT,Gallatin,Shields,SACAJAWEA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=929,10D10S  ,SAJM8,8.0,
snotel,727,1978-10-01,2100-01-01,  45.69,-113.97,   7940,Snow Water Equivalent,MT,Beaverhead,Bitterroot,SADDLE MTN.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=727,13D22S  ,SDMM8,8.0,
snotel,753,1987-10-01,2100-01-01,  44.98,-111.95,   7000,Snow Water Equivalent,MT,Madison,Ruby,SHORT CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=753,11E39S  ,SHCM8,8.0,
snotel,754,1978-10-01,2100-01-01,  45.40,-110.96,   8100,Snow Water Equivalent,MT,Gallatin,Gallatin,SHOWER FALLS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=754,10D16S  ,SHFM8,8.0,
snotel,760,1979-10-01,2100-01-01,  46.24,-113.77,   7250,Snow Water Equivalent,MT,Granite,Flint-Rock,SKALKAHO SUMMIT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=760,13C03S  ,SKAM8,8.0,
snotel,783,1991-10-01,2100-01-01,  47.18,-114.33,   6150,Snow Water Equivalent,MT,Sanders,Lower Flathead,SLEEPING WOMAN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=783,14B05S  ,SQPM8,8.0,
snotel,781,1978-10-01,2100-01-01,  46.78,-110.62,   8100,Snow Water Equivalent,MT,Judith Basin,Judith,SPUR PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=781,10C06S  ,SPRM8,8.0,
snotel,787,1978-10-01,2100-01-01,  48.91,-114.86,   6030,Snow Water Equivalent,MT,Lincoln,Upper Kootenai,STAHL PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=787,14A12S  ,STAM8,8.0,
snotel,1009,2001-09-10,2100-01-01,  46.93,-110.90,   6550,Snow Water Equivalent,MT,Meagher,Smith,STRINGER CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1009,10C23S  ,STCM8,8.0,
snotel,901,1994-07-26,2100-01-01,  47.00,-113.93,   7400,Snow Water Equivalent,MT,Missoula,Middle Clark Fork,STUART MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=901,13C01S  ,STTM8,8.0,
snotel,808,1993-10-01,2000-08-21,  45.80,-111.59,   4474,Snow Water Equivalent,MT,Gallatin,Gallatin,TABLE MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=808,11D26S  ,TABM8,7.0,
snotel,813,1978-10-01,2100-01-01,  44.79,-111.71,   8000,Snow Water Equivalent,MT,Madison,Madison,TEPEE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=813,11E24S  ,TPEM8,8.0,
snotel,893,1987-10-01,2100-01-01,  46.35,-111.85,   6880,Snow Water Equivalent,MT,Jefferson,Upper Missouri,TIZER BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=893,11C04S  ,TIBM8,8.0,
snotel,835,1978-10-01,2100-01-01,  46.14,-114.45,   5600,Snow Water Equivalent,MT,Ravalli,Bitterroot,TWELVEMILE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=835,14C13S  ,TMCM8,8.0,
snotel,836,1978-10-01,2100-01-01,  46.14,-114.51,   6400,Snow Water Equivalent,MT,Ravalli,Bitterroot,TWIN LAKES,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=836,14C12S  ,TWLM8,8.0,
snotel,847,1978-10-01,2100-01-01,  47.92,-112.79,   5600,Snow Water Equivalent,MT,Teton,Teton,WALDRON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=847,12B13S  ,CHUM8,8.0,
snotel,850,1979-10-01,2100-01-01,  46.27,-113.16,   7800,Snow Water Equivalent,MT,Granite,Flint-Rock,WARM SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=850,13C43S  ,WRMM8,8.0,
snotel,924,1998-08-24,2100-01-01,  44.66,-111.09,   6700,Snow Water Equivalent,MT,Yellowstone National Park,Madison,WEST YELLOWSTONE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=924,11E07S  ,WYSM8,8.0,
snotel,858,1978-10-01,2100-01-01,  44.61,-111.15,   6800,Snow Water Equivalent,MT,Gallatin,Madison,WHISKEY CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=858,11E30S  ,WSKM8,8.0,
snotel,862,1978-10-01,2100-01-01,  45.05,-109.91,   8700,Snow Water Equivalent,MT,,Clarks Fork Yellowstone,WHITE MILL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=862,09D08S  ,WHTM8,8.0,
snotel,876,1978-10-01,2100-01-01,  47.45,-112.81,   5960,Snow Water Equivalent,MT,Lewis And Clark,Sun,WOOD CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=876,12B17S  ,WODM8,8.0,
snotel,316,1978-10-01,2100-01-01,  36.51,-106.32,   9300,Snow Water Equivalent,NM,Rio Arriba,Rio Chama,BATEMAN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=316,06N04S  ,BAMN5,8.0,
snotel,394,1978-10-01,2100-01-01,  36.96,-106.66,   8400,Snow Water Equivalent,NM,Rio Arriba,Rio Chama,CHAMITA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=394,06N03S  ,CHAN5,8.0,
snotel,921,1996-10-07,2100-01-01,  35.70,-105.81,   8210,Snow Water Equivalent,NM,Santa Fe,Rio Grande-Santa Fe,ELK CABIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=921,05P04S  ,ELCN5,8.0,
snotel,486,1978-10-01,2100-01-01,  33.74,-108.95,   8000,Snow Water Equivalent,NM,Catron,San Francisco,FRISCO DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=486,08S01S  ,FRDN5,8.0,
snotel,491,1979-10-01,2100-01-01,  36.19,-105.56,   9800,Snow Water Equivalent,NM,Taos,Upper Rio Grande,GALLEGOS PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=491,05N18S  ,GLGN5,8.0,
snotel,532,1978-10-01,2100-01-01,  36.72,-106.26,  10000,Snow Water Equivalent,NM,Rio Arriba,Rio Chama,HOPEWELL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=532,06N14S  ,HPWN5,8.0,
snotel,595,1978-10-01,2100-01-01,  33.36,-107.83,   8500,Snow Water Equivalent,NM,Sierra,Upper Gila,LOOKOUT MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=595,07S04S  ,LKTN5,8.0,
snotel,1048,2003-09-25,2100-01-01,  33.01,-107.87,   9240,Snow Water Equivalent,NM,Grant,Mimbres,MCKNIGHT CABIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1048,07S03S  ,MCKN5,8.0,
snotel,1138,2009-05-12,2100-01-01,  36.18,-108.95,   9050,Snow Water Equivalent,NM,San Juan,Chinle,NAVAJO WHISKEY CK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1138,08N03S  ,WCTN5,8.0,
snotel,665,1978-10-01,2100-01-01,  36.99,-105.26,  10600,Snow Water Equivalent,NM,Taos,Canadian Headwaters,NORTH COSTILLA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=665,05N16S  ,NCSN5,8.0,
snotel,1170,2010-08-09,2100-01-01,  36.41,-105.33,   9350,Snow Water Equivalent,NM,Taos,Upper Rio Grande,PALO,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1170,05N13S  ,     ,8.0,
snotel,708,1979-10-01,2100-01-01,  35.92,-106.39,   9500,Snow Water Equivalent,NM,Los Alamos,Jemez,QUEMAZON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=708,06P01S  ,QMZN5,8.0,
snotel,715,1978-10-01,2100-01-01,  36.70,-105.34,   9850,Snow Water Equivalent,NM,Colfax,Upper Rio Grande,RED RIVER PASS #2,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=715,05N11S  ,RRPN5,8.0,
snotel,933,1998-08-10,2100-01-01,  35.23,-108.27,   8460,Snow Water Equivalent,NM,Valencia,Rio San Jose,RICE PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=933,08P03S  ,RPRN5,8.0,
snotel,922,1996-10-07,2100-01-01,  35.77,-105.78,  11445,Snow Water Equivalent,NM,Santa Fe,Rio Grande-Santa Fe,SANTA FE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=922,05P09S  ,SFSN5,8.0,
snotel,744,1979-10-01,2100-01-01,  36.00,-106.83,   8600,Snow Water Equivalent,NM,Rio Arriba,Jemez,SENORITA DIVIDE #2,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=744,06P10S  ,SENN5,8.0,
snotel,1169,2010-08-09,2100-01-01,  36.79,-105.24,  10100,Snow Water Equivalent,NM,Colfax,Upper Rio Grande,SHUREE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1169,05N23S  ,     ,8.0,
snotel,1034,2002-10-03,2100-01-01,  33.40,-105.79,  10280,Snow Water Equivalent,NM,Lincoln,Rio Hondo,SIERRA BLANCA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1034,05R01S  ,SIEN5,8.0,
snotel,755,1978-10-01,2100-01-01,  32.92,-108.15,   8360,Snow Water Equivalent,NM,Grant,Upper Gila,SIGNAL PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=755,08T01S  ,SGNN5,8.0,
snotel,757,1978-10-01,2100-01-01,  33.37,-108.71,   9000,Snow Water Equivalent,NM,Catron,San Francisco,SILVER CREEK DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=757,08S08S  ,SCDN5,8.0,
snotel,1168,2010-08-09,2100-01-01,  36.58,-105.46,  11057,Snow Water Equivalent,NM,Taos,Upper Rio Grande,TAOS POWDERHORN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1168,05N14S  ,     ,8.0,
snotel,934,1998-08-10,2100-01-01,  36.47,-105.19,  10180,Snow Water Equivalent,NM,Colfax,Cimarron,TOLBY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=934,05N19S  ,TOLN5,8.0,
snotel,1083,2006-09-14,2100-01-01,  36.13,-105.53,   8600,Snow Water Equivalent,NM,Taos,Upper Rio Grande,TRES RITOS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1083,05N04S  ,TREN5,8.0,
snotel,1017,2001-11-08,2100-01-01,  36.03,-106.81,   9306,Snow Water Equivalent,NM,Rio Arriba,Jemez,VACAS LOCAS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1017,06N16S  ,VACN5,8.0,
snotel,854,1988-10-01,2100-01-01,  35.78,-105.54,  11120,Snow Water Equivalent,NM,San Miguel,Pecos Headwaters,WESNER SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=854,05P08S  ,WSSN5,8.0,
snotel,321,1978-10-01,2100-01-01,  41.83,-115.45,   8040,Snow Water Equivalent,NV,Elko,Bruneau,BEAR CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=321,15H01S  ,BERN2,8.0,
snotel,334,1979-10-01,2100-01-01,  39.32,-114.62,   9100,Snow Water Equivalent,NV,White Pine,Spring-Steptoe Valleys,BERRY CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=334,14K02S  ,BRCN2,8.0,
snotel,336,1978-10-01,2100-01-01,  41.76,-115.69,   6700,Snow Water Equivalent,NV,Elko,Upper Owyhee,BIG BEND,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=336,15H04S  ,BIGN2,8.0,
snotel,337,1979-10-01,2100-01-01,  39.29,-117.11,   8695,Snow Water Equivalent,NV,Lander,Reese,BIG CREEK SUM,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=337,17K04S  ,BCSN2,8.0,
snotel,340,1983-10-01,2100-01-01,  39.46,-119.94,   8249,Snow Water Equivalent,NV,Washoe,Truckee,BIG MEADOW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=340,19K08S  ,BMWN2,8.0,
snotel,1111,2008-06-02,2100-01-01,  36.32,-115.70,   8979,Snow Water Equivalent,NV,Clark,Las Vegas Wash,BRISTLECONE TRAIL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1111,15N09S  ,BRSN2,8.0,
snotel,373,1979-10-01,2100-01-01,  41.75,-117.53,   6915,Snow Water Equivalent,NV,Humboldt,Little Humboldt,BUCKSKIN LOWER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=373,17H02S  ,BKLN2,8.0,
snotel,417,1978-10-01,2100-01-01,  40.28,-115.53,   8500,Snow Water Equivalent,NV,Elko,South Fork Humboldt,CORRAL CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=417,15J12S  ,COLN2,8.0,
snotel,443,1983-10-01,2100-01-01,  39.56,-115.84,   8033,Snow Water Equivalent,NV,White Pine,Diamond-Monitor Valleys,DIAMOND PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=443,15K03S  ,DPKN2,8.0,
snotel,445,1979-10-01,2100-01-01,  41.97,-118.19,   6500,Snow Water Equivalent,NV,Humboldt,Upper Quinn,DISASTER PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=445,18H01S  ,DSPN2,8.0,
snotel,453,1978-10-01,2100-01-01,  40.89,-115.20,   8100,Snow Water Equivalent,NV,Elko,South Fork Humboldt,DORSEY BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=453,15J01S  ,DRBN2,8.0,
snotel,454,1982-10-01,2100-01-01,  41.66,-115.32,   7200,Snow Water Equivalent,NV,Elko,Upper Humboldt,DRAW CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=454,15H24S  ,DRCN2,8.0,
snotel,476,1979-10-01,2100-01-01,  41.82,-116.10,   7000,Snow Water Equivalent,NV,Elko,Upper Owyhee,FAWN CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=476,16H08S  ,FWCN2,8.0,
snotel,498,1979-10-01,2100-01-01,  41.67,-117.57,   8543,Snow Water Equivalent,NV,Humboldt,Little Humboldt,GRANITE PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=498,17H08S  ,GRPN2,8.0,
snotel,503,1978-10-01,2100-01-01,  40.38,-115.53,   8000,Snow Water Equivalent,NV,Elko,South Fork Humboldt,GREEN MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=503,15J09S  ,GRMN2,8.0,
snotel,527,1979-10-01,2100-01-01,  40.94,-115.10,   7900,Snow Water Equivalent,NV,Elko,Long-Ruby Valleys,HOLE-IN-MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=527,15J15S  ,HIMN2,8.0,
snotel,548,1978-10-01,2100-01-01,  41.55,-116.01,   7250,Snow Water Equivalent,NV,Elko,South Fork Owyhee,JACK CREEK UPPER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=548,16H02S  ,JCUN2,8.0,
snotel,549,1993-10-01,1993-11-10,  41.53,-116.01,   8420,Snow Water Equivalent,NV,Elko,South Fork Owyhee,JACKS PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=549,16H04S  ,JAPN2,8.0,
snotel,569,1979-10-01,2100-01-01,  41.52,-117.63,   6000,Snow Water Equivalent,NV,Humboldt,Little Humboldt,LAMANCE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=569,17H07S  ,LMCN2,8.0,
snotel,570,1979-10-01,2100-01-01,  40.65,-115.38,   7700,Snow Water Equivalent,NV,Elko,Upper Humboldt,LAMOILLE #3,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=570,15J06S  ,LMLN2,8.0,
snotel,573,1978-10-01,2100-01-01,  41.78,-116.03,   6697,Snow Water Equivalent,NV,Elko,Upper Owyhee,LAUREL DRAW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=573,16H05S  ,LADN2,8.0,
snotel,1112,2008-06-02,2100-01-01,  36.31,-115.68,   8626,Snow Water Equivalent,NV,Clark,Las Vegas Wash,LEE CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1112,15N10S  ,LCAN2,8.0,
snotel,1006,2000-08-21,2100-01-01,  40.36,-116.86,   7400,Snow Water Equivalent,NV,Lander,Reese,LEWIS PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1006,16J01S  ,LWPN2,8.0,
snotel,615,1978-10-01,2100-01-01,  39.16,-119.90,   7880,Snow Water Equivalent,NV,Carson City City,Lake Tahoe,MARLETTE LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=615,19K04S  ,MRLN2,8.0,
snotel,652,1979-10-01,2100-01-01,  39.32,-119.89,   8801,Snow Water Equivalent,NV,Washoe,Truckee,MT ROSE SKI AREA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=652,19K07S  ,MRSN2,8.0,
snotel,698,1979-10-01,2100-01-01,  41.87,-115.25,   8330,Snow Water Equivalent,NV,Elko,Bruneau,POLE CREEK R.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=698,15H14S  ,PRSN2,8.0,
snotel,1110,2008-06-02,2100-01-01,  36.25,-115.63,   7975,Snow Water Equivalent,NV,Clark,Las Vegas Wash,RAINBOW CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1110,15N11S  ,RACN2,8.0,
snotel,746,1978-10-01,2100-01-01,  41.74,-115.47,   7100,Snow Water Equivalent,NV,Elko,Bruneau,SEVENTYSIX CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=746,15H03S  ,SSCN2,8.0,
snotel,750,1988-10-01,2100-01-01,  41.90,-119.44,   5860,Snow Water Equivalent,NV,Washoe,Guano,SHELDON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=750,19H05S  ,SHEN2,8.0,
snotel,811,1979-10-01,2100-01-01,  41.23,-116.03,   6200,Snow Water Equivalent,NV,Elko,South Fork Owyhee,TAYLOR CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=811,15H09S  ,TACN2,8.0,
snotel,1136,2009-07-07,2100-01-01,  41.32,-116.34,   7750,Snow Water Equivalent,NV,Elko,Rock,TOE JAM,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1136,16H07S  ,TJMN2,8.0,
snotel,849,1979-10-01,2100-01-01,  39.13,-114.96,   9200,Snow Water Equivalent,NV,White Pine,Long-Ruby Valleys,WARD MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=849,14K05S  ,WDMN2,8.0,
snotel,1147,2010-07-26,2100-01-01,  39.01,-114.31,  10147,Snow Water Equivalent,NV,White Pine,Hamlin-Snake Valleys,WHEELER PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1147,14L04S  ,     ,8.0,
snotel,302,1980-10-30,2100-01-01,  45.21,-117.19,   7400,Snow Water Equivalent,OR,Wallowa,Wallowa,ANEROID LAKE #2,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=302,17D02S  ,ANRO3,8.0,
snotel,1000,2000-09-15,2100-01-01,  42.87,-122.17,   6010,Snow Water Equivalent,OR,Klamath,Williamson,ANNIE SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1000,22G06S  ,ANSO3,8.0,
snotel,304,1978-10-01,2100-01-01,  45.19,-119.25,   5770,Snow Water Equivalent,OR,Morrow,North Fork John Day,ARBUCKLE MTN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=304,19D02S  ,ARBO3,8.0,
snotel,331,1980-10-01,2100-01-01,  45.15,-118.22,   5150,Snow Water Equivalent,OR,Union,Upper Grande Ronde,BEAVER RESERVOIR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=331,18D09S  ,BVRO3,8.0,
snotel,341,1980-10-01,2100-01-01,  42.05,-122.85,   6050,Snow Water Equivalent,OR,Jackson,Applegate,BIG RED MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=341,22G21S  ,BRMO3,8.0,
snotel,343,1979-10-01,2100-01-01,  42.08,-123.34,   5130,Snow Water Equivalent,OR,Josephine,Applegate,BIGELOW CAMP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=343,23G15S  ,BGCO3,8.0,
snotel,344,1978-10-01,2100-01-01,  42.41,-122.27,   5280,Snow Water Equivalent,OR,Klamath,Upper Klamath Lake,BILLIE CREEK DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=344,22G13S  ,BCDO3,8.0,
snotel,351,1980-10-01,2100-01-01,  45.43,-121.86,   3650,Snow Water Equivalent,OR,Clackamas,Lower Columbia-Sandy,BLAZED ALDER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=351,21D33S  ,BLAO3,8.0,
snotel,357,1978-10-01,2100-01-01,  44.25,-118.52,   5870,Snow Water Equivalent,OR,Grant,Upper Malheur,BLUE MOUNTAIN SPRING,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=357,18E16S  ,BLPO3,8.0,
snotel,361,1978-10-01,2100-01-01,  44.83,-118.19,   5850,Snow Water Equivalent,OR,Baker,Powder,BOURNE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=361,18E05S  ,BORO3,8.0,
snotel,362,1978-10-01,2100-01-01,  45.36,-118.47,   4530,Snow Water Equivalent,OR,Umatilla,Umatilla,BOWMAN SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=362,18D20S  ,BMSO3,8.0,
snotel,388,1980-10-01,2100-01-01,  43.59,-122.06,   5100,Snow Water Equivalent,OR,Deschutes,Upper Deschutes,CASCADE SUMMIT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=388,22F03S  ,CSTO3,8.0,
snotel,395,1980-10-01,2100-01-01,  43.23,-121.81,   4850,Snow Water Equivalent,OR,Klamath,Williamson,CHEMULT ALTERNATE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=395,21F22S  ,CHUO3,8.0,
snotel,398,1980-10-01,2100-01-01,  45.10,-121.75,   3400,Snow Water Equivalent,OR,Clackamas,Clackamas,CLACKAMAS LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=398,21D13S  ,CLLO3,8.0,
snotel,401,1980-10-01,2100-01-01,  45.19,-121.69,   3810,Snow Water Equivalent,OR,Wasco,Clackamas,CLEAR LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=401,21D12S  ,CLKO3,8.0,
snotel,406,1980-10-01,2100-01-01,  42.53,-122.18,   5940,Snow Water Equivalent,OR,Klamath,Upper Klamath Lake,COLD SPRINGS CAMP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=406,22G24S  ,CSCO3,8.0,
snotel,422,1980-10-01,2100-01-01,  45.19,-118.55,   4830,Snow Water Equivalent,OR,Umatilla,North Fork John Day,COUNTY LINE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=422,18D08S  ,COLO3,8.0,
snotel,1010,2001-09-04,2100-01-01,  42.64,-120.95,   6180,Snow Water Equivalent,OR,Klamath,Sprague,CRAZYMAN FLAT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1010,20G12S  ,CZFO3,8.0,
snotel,434,1978-10-01,2100-01-01,  44.52,-122.09,   3690,Snow Water Equivalent,OR,Linn,South Santiam,DALY LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=434,22E08S  ,DALO3,8.0,
snotel,440,1980-10-01,2100-01-01,  44.45,-119.93,   5850,Snow Water Equivalent,OR,Wheeler,Upper Crooked,DERR.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=440,19E03S  ,DERO3,8.0,
snotel,442,1980-10-01,2100-01-01,  43.19,-122.14,   5280,Snow Water Equivalent,OR,Douglas,North Umpqua,DIAMOND LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=442,22F18S  ,DIAO3,8.0,
snotel,464,1980-10-01,2100-01-01,  44.87,-118.11,   5510,Snow Water Equivalent,OR,Baker,Powder,EILERTSON MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=464,18E03S  ,EIMO3,8.0,
snotel,470,1980-10-01,2100-01-01,  45.56,-118.45,   3800,Snow Water Equivalent,OR,Umatilla,Umatilla,EMIGRANT SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=470,18D04S  ,ESPO3,8.0,
snotel,477,1979-10-01,2100-01-01,  42.71,-118.63,   7660,Snow Water Equivalent,OR,Harney,Donner und Blitzen,FISH CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=477,18G02S  ,FCKO3,8.0,
snotel,479,1979-10-01,2100-01-01,  42.38,-122.35,   4660,Snow Water Equivalent,OR,Jackson,Upper Rogue,FISH LK.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=479,22G14S  ,FISO3,8.0,
snotel,483,1978-10-01,2100-01-01,  42.44,-122.23,   5970,Snow Water Equivalent,OR,Klamath,Upper Klamath Lake,FOURMILE LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=483,22G12S  ,FRLO3,8.0,
snotel,945,1998-10-01,2100-01-01,  42.21,-121.13,   4890,Snow Water Equivalent,OR,Klamath,Lost,GERBER RESERVOIR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=945,21G04S  ,GSTO3,8.0,
